order_id,order_date,customer_id,ship_to_state,sku,class,size,trim,qty,unit_price,is_fulfilled,ship_date
WEB-108440,2026-06-24,C007773,GA,RW-2984,road,M,carbon,1,3999,true,2026-07-02
WEB-108444,2026-06-24,C007777,TX,RW-2984,road,M,carbon,1,3999,true,2026-07-01
WEB-108445,2026-06-24,C007778,NC,RW-2984,road,M,carbon,1,3999,true,2026-06-30
WEB-108447,2026-06-24,C007780,AZ,RW-2984,road,M,carbon,1,3999,true,2026-07-04
WEB-108451,2026-06-24,C007784,VT,RW-2984,road,M,carbon,1,3999,true,2026-07-04
WEB-108456,2026-06-24,C006169,WA,RW-2984,road,M,carbon,1,3999,true,2026-06-28
WEB-108461,2026-06-24,C007791,AZ,RW-2984,road,M,carbon,1,3999,true,2026-07-01
WEB-108475,2026-06-24,C007805,CO,RW-7298,road,L,base,1,1899,true,2026-07-01
WEB-108485,2026-06-24,C000483,CA,RW-1378,road,L,carbon,1,3999,true,2026-06-29
WEB-108504,2026-06-24,C007832,TX,RW-9304,mtb,S,carbon,1,4899,false,
WEB-108505,2026-06-24,C007833,MA,RW-9304,mtb,S,carbon,1,4899,false,
WEB-108507,2026-06-24,C006543,AZ,RW-9304,mtb,S,carbon,1,4899,false,
WEB-108511,2026-06-24,C007837,MT,RW-9304,mtb,S,carbon,1,4899,false,
WEB-108515,2026-06-24,C007841,CO,RW-9304,mtb,S,carbon,1,4899,false,
WEB-108521,2026-06-24,C005660,NM,RW-9324,mtb,M,base,1,2299,true,2026-07-01
WEB-108522,2026-06-24,C007847,NC,RW-9324,mtb,M,base,1,2299,true,2026-07-04
WEB-108528,2026-06-24,C007853,GA,RW-9324,mtb,M,base,1,2299,true,2026-07-04
WEB-108531,2026-06-24,C007855,MI,RW-9324,mtb,M,base,1,2299,true,2026-07-02
WEB-108534,2026-06-24,C007858,UT,RW-9324,mtb,M,base,1,2299,true,2026-07-01
WEB-108540,2026-06-24,C007862,NM,RW-9324,mtb,M,base,1,2299,true,2026-06-29
WEB-108544,2026-06-24,C007866,NY,RW-9324,mtb,M,base,1,2299,true,2026-07-02
WEB-108547,2026-06-24,C007869,OR,RW-4418,mtb,M,carbon,1,4899,false,
WEB-108553,2026-06-24,C007874,GA,RW-4418,mtb,M,carbon,1,4899,false,
WEB-108559,2026-06-24,C007880,FL,RW-4418,mtb,M,carbon,1,4899,false,
WEB-108565,2026-06-24,C005499,MT,RW-4418,mtb,M,carbon,1,4899,false,
WEB-108572,2026-06-24,C007890,MT,RW-9901,mtb,L,base,1,2299,false,
WEB-108601,2026-06-24,C007917,MI,RW-6416,mtb,L,carbon,1,4899,false,
WEB-108603,2026-06-24,C007919,OR,RW-6416,mtb,L,carbon,1,4899,false,
WEB-108613,2026-06-24,C007928,MA,RW-6416,mtb,L,carbon,1,4899,false,
WEB-108391,2026-06-25,C007726,ID,RW-3980,road,S,carbon,1,3999,false,
WEB-108392,2026-06-25,C007727,NY,RW-3980,road,S,carbon,1,3999,false,
WEB-108396,2026-06-25,C007731,MI,RW-3980,road,S,carbon,1,3999,false,
WEB-108399,2026-06-25,C007644,GA,RW-3980,road,S,carbon,1,3999,false,
WEB-108424,2026-06-25,C007757,ID,RW-9835,road,M,base,1,1899,true,2026-06-29
WEB-108428,2026-06-25,C007761,AZ,RW-9835,road,M,base,1,1899,true,2026-07-05
WEB-108431,2026-06-25,C007764,CA,RW-9835,road,M,base,1,1899,true,2026-06-27
WEB-108432,2026-06-25,C007765,FL,RW-9835,road,M,base,1,1899,true,2026-07-05
WEB-108434,2026-06-25,C007767,PA,RW-2984,road,M,carbon,1,3999,true,2026-06-30
WEB-108453,2026-06-25,C007785,VT,RW-2984,road,M,carbon,1,3999,true,2026-06-27
WEB-108466,2026-06-25,C007796,CO,RW-7298,road,L,base,1,1899,true,2026-06-29
WEB-108482,2026-06-25,C007811,MA,RW-1378,road,L,carbon,1,3999,true,2026-07-04
WEB-108488,2026-06-25,C007816,VT,RW-1378,road,L,carbon,1,3999,true,2026-06-29
WEB-108490,2026-06-25,C007818,WA,RW-1378,road,L,carbon,1,3999,true,2026-06-29
WEB-108495,2026-06-25,C007823,MI,RW-9304,mtb,S,carbon,1,4899,false,
WEB-108497,2026-06-25,C007825,CO,RW-9304,mtb,S,carbon,1,4899,false,
WEB-108499,2026-06-25,C007827,CO,RW-9304,mtb,S,carbon,1,4899,false,
WEB-108502,2026-06-25,C007830,GA,RW-9304,mtb,S,carbon,1,4899,false,
WEB-108508,2026-06-25,C000427,TX,RW-9304,mtb,S,carbon,1,4899,false,
WEB-108513,2026-06-25,C007839,MA,RW-9304,mtb,S,carbon,1,4899,false,
WEB-108550,2026-06-25,C007872,NM,RW-4418,mtb,M,carbon,1,4899,false,
WEB-108571,2026-06-25,C007889,OR,RW-9901,mtb,L,base,1,2299,false,
WEB-108586,2026-06-25,C007902,VT,RW-9901,mtb,L,base,1,2299,false,
WEB-108589,2026-06-25,C007905,IL,RW-6416,mtb,L,carbon,1,4899,false,
WEB-108606,2026-06-25,C007921,ID,RW-6416,mtb,L,carbon,1,4899,false,
WEB-108609,2026-06-25,C007924,FL,RW-6416,mtb,L,carbon,1,4899,false,
WEB-108388,2026-06-26,C007723,PA,RW-3980,road,S,carbon,1,3999,false,
WEB-108393,2026-06-26,C007728,NY,RW-3980,road,S,carbon,1,3999,false,
WEB-108401,2026-06-26,C007735,CO,RW-3980,road,S,carbon,1,3999,false,
WEB-108403,2026-06-26,C007737,FL,RW-3980,road,S,carbon,1,3999,false,
WEB-108407,2026-06-26,C007741,PA,RW-3980,road,S,carbon,1,3999,false,
WEB-108408,2026-06-26,C007742,UT,RW-9835,road,M,base,1,1899,true,2026-07-02
WEB-108410,2026-06-26,C007744,ID,RW-9835,road,M,base,1,1899,true,2026-07-06
WEB-108420,2026-06-26,C007754,FL,RW-9835,road,M,base,1,1899,true,2026-06-28
WEB-108441,2026-06-26,C007774,CO,RW-2984,road,M,carbon,1,3999,true,2026-07-01
WEB-108448,2026-06-26,C007781,NY,RW-2984,road,M,carbon,1,3999,true,2026-06-29
WEB-108467,2026-06-26,C007797,MT,RW-7298,road,L,base,1,1899,true,2026-07-06
WEB-108468,2026-06-26,C007798,AZ,RW-7298,road,L,base,1,1899,true,2026-06-28
WEB-108480,2026-06-26,C007809,MI,RW-1378,road,L,carbon,1,3999,true,2026-07-06
WEB-108492,2026-06-26,C007820,MT,RW-1378,road,L,carbon,1,3999,true,2026-07-04
WEB-108493,2026-06-26,C007821,VT,RW-9304,mtb,S,carbon,1,4899,false,
WEB-108496,2026-06-26,C007824,MA,RW-9304,mtb,S,carbon,1,4899,false,
WEB-108503,2026-06-26,C007831,MI,RW-9304,mtb,S,carbon,1,4899,false,
WEB-108525,2026-06-26,C007850,ID,RW-9324,mtb,M,base,1,2299,true,2026-07-01
WEB-108527,2026-06-26,C007852,MA,RW-9324,mtb,M,base,1,2299,true,2026-07-06
WEB-108532,2026-06-26,C007856,MT,RW-9324,mtb,M,base,1,2299,true,2026-06-30
WEB-108535,2026-06-26,C000517,CO,RW-9324,mtb,M,base,1,2299,true,2026-07-04
WEB-108537,2026-06-26,C007860,OR,RW-9324,mtb,M,base,1,2299,true,2026-07-01
WEB-108538,2026-06-26,C007861,CO,RW-9324,mtb,M,base,1,2299,true,2026-06-30
WEB-108548,2026-06-26,C007870,CO,RW-4418,mtb,M,carbon,1,4899,false,
WEB-108549,2026-06-26,C007871,VT,RW-4418,mtb,M,carbon,1,4899,false,
WEB-108557,2026-06-26,C007878,FL,RW-4418,mtb,M,carbon,1,4899,false,
WEB-108560,2026-06-26,C007881,MA,RW-4418,mtb,M,carbon,1,4899,false,
WEB-108564,2026-06-26,C007885,FL,RW-4418,mtb,M,carbon,1,4899,false,
WEB-108566,2026-06-26,C007886,UT,RW-4418,mtb,M,carbon,1,4899,false,
WEB-108580,2026-06-26,C002796,ID,RW-9901,mtb,L,base,1,2299,false,
WEB-108598,2026-06-26,C007914,UT,RW-6416,mtb,L,carbon,1,4899,false,
WEB-108604,2026-06-26,C007920,VT,RW-6416,mtb,L,carbon,1,4899,false,
WEB-108612,2026-06-26,C007927,PA,RW-6416,mtb,L,carbon,1,4899,false,
WEB-108614,2026-06-26,C007929,OR,RW-6416,mtb,L,carbon,1,4899,false,
WEB-108616,2026-06-26,C007931,MA,RW-6416,mtb,L,carbon,1,4899,false,
WEB-108617,2026-06-26,C007932,AZ,RW-6416,mtb,L,carbon,1,4899,false,
WEB-108398,2026-06-27,C007733,MT,RW-3980,road,S,carbon,1,3999,false,
WEB-108404,2026-06-27,C007738,IL,RW-3980,road,S,carbon,1,3999,false,
WEB-108406,2026-06-27,C007740,NM,RW-3980,road,S,carbon,1,3999,false,
WEB-108414,2026-06-27,C007748,OR,RW-9835,road,M,base,1,1899,true,2026-06-30
WEB-108416,2026-06-27,C007750,NY,RW-9835,road,M,base,1,1899,true,2026-07-07
WEB-108425,2026-06-27,C007758,GA,RW-9835,road,M,base,1,1899,true,2026-07-07
WEB-108426,2026-06-27,C007759,MA,RW-9835,road,M,base,1,1899,true,2026-07-02
WEB-108430,2026-06-27,C007763,MT,RW-9835,road,M,base,1,1899,true,2026-07-06
WEB-108436,2026-06-27,C007769,AZ,RW-2984,road,M,carbon,1,3999,true,2026-07-03
WEB-108463,2026-06-27,C007793,VT,RW-2984,road,M,carbon,1,3999,true,2026-07-04
WEB-108465,2026-06-27,C007795,MN,RW-7298,road,L,base,1,1899,true,2026-07-05
WEB-108470,2026-06-27,C007800,WA,RW-7298,road,L,base,1,1899,true,2026-07-02
WEB-108472,2026-06-27,C007802,CA,RW-7298,road,L,base,1,1899,true,2026-06-30
WEB-108479,2026-06-27,C000817,NC,RW-1378,road,L,carbon,1,3999,true,2026-06-29
WEB-108481,2026-06-27,C007810,WA,RW-1378,road,L,carbon,1,3999,true,2026-07-04
WEB-108483,2026-06-27,C007812,OR,RW-1378,road,L,carbon,1,3999,true,2026-07-05
WEB-108484,2026-06-27,C007813,MT,RW-1378,road,L,carbon,1,3999,true,2026-07-05
WEB-108501,2026-06-27,C007829,NM,RW-9304,mtb,S,carbon,1,4899,false,
WEB-108506,2026-06-27,C007834,CO,RW-9304,mtb,S,carbon,1,4899,false,
WEB-108510,2026-06-27,C007836,UT,RW-9304,mtb,S,carbon,1,4899,false,
WEB-108514,2026-06-27,C007840,MN,RW-9304,mtb,S,carbon,1,4899,false,
WEB-108519,2026-06-27,C007845,MN,RW-9324,mtb,M,base,1,2299,true,2026-07-05
WEB-108523,2026-06-27,C007848,IL,RW-9324,mtb,M,base,1,2299,true,2026-07-05
WEB-108524,2026-06-27,C007849,WA,RW-9324,mtb,M,base,1,2299,true,2026-06-29
WEB-108526,2026-06-27,C007851,GA,RW-9324,mtb,M,base,1,2299,true,2026-06-30
WEB-108529,2026-06-27,C007854,OR,RW-9324,mtb,M,base,1,2299,true,2026-07-01
WEB-108533,2026-06-27,C007857,GA,RW-9324,mtb,M,base,1,2299,true,2026-06-30
WEB-108543,2026-06-27,C007865,CO,RW-9324,mtb,M,base,1,2299,true,2026-07-05
WEB-108556,2026-06-27,C007877,NC,RW-4418,mtb,M,carbon,1,4899,false,
WEB-108561,2026-06-27,C007882,MT,RW-4418,mtb,M,carbon,1,4899,false,
WEB-108567,2026-06-27,C007887,MA,RW-4418,mtb,M,carbon,1,4899,false,
WEB-108582,2026-06-27,C001566,UT,RW-9901,mtb,L,base,1,2299,false,
WEB-108593,2026-06-27,C007909,AZ,RW-6416,mtb,L,carbon,1,4899,false,
WEB-108602,2026-06-27,C007918,NC,RW-6416,mtb,L,carbon,1,4899,false,
WEB-108605,2026-06-27,C005465,OR,RW-6416,mtb,L,carbon,1,4899,false,
WEB-108611,2026-06-27,C007926,WA,RW-6416,mtb,L,carbon,1,4899,false,
WEB-108615,2026-06-27,C007930,NM,RW-6416,mtb,L,carbon,1,4899,false,
WEB-108618,2026-06-27,C007933,UT,RW-6416,mtb,L,carbon,1,4899,false,
WEB-108390,2026-06-28,C007725,FL,RW-3980,road,S,carbon,1,3999,false,
WEB-108394,2026-06-28,C007729,GA,RW-3980,road,S,carbon,1,3999,false,
WEB-108397,2026-06-28,C007732,GA,RW-3980,road,S,carbon,1,3999,false,
WEB-108418,2026-06-28,C007752,NC,RW-9835,road,M,base,1,1899,true,2026-06-30
WEB-108421,2026-06-28,C006058,NY,RW-9835,road,M,base,1,1899,true,2026-07-06
WEB-108422,2026-06-28,C007755,CA,RW-9835,road,M,base,1,1899,true,2026-07-04
WEB-108439,2026-06-28,C007772,AZ,RW-2984,road,M,carbon,1,3999,true,2026-07-05
WEB-108454,2026-06-28,C003812,ID,RW-2984,road,M,carbon,1,3999,true,2026-07-06
WEB-108459,2026-06-28,C007789,NC,RW-2984,road,M,carbon,1,3999,true,2026-06-30
WEB-108471,2026-06-28,C007801,IL,RW-7298,road,L,base,1,1899,true,2026-07-01
WEB-108473,2026-06-28,C007803,MI,RW-7298,road,L,base,1,1899,true,2026-07-07
WEB-108491,2026-06-28,C007819,FL,RW-1378,road,L,carbon,1,3999,true,2026-07-03
WEB-108500,2026-06-28,C007828,MA,RW-9304,mtb,S,carbon,1,4899,false,
WEB-108520,2026-06-28,C007846,NM,RW-9324,mtb,M,base,1,2299,true,2026-07-01
WEB-108530,2026-06-28,C000770,FL,RW-9324,mtb,M,base,1,2299,true,2026-07-07
WEB-108545,2026-06-28,C007867,WA,RW-9324,mtb,M,base,1,2299,true,2026-07-01
WEB-108551,2026-06-28,C000077,GA,RW-4418,mtb,M,carbon,1,4899,false,
WEB-108558,2026-06-28,C007879,CO,RW-4418,mtb,M,carbon,1,4899,false,
WEB-108569,2026-06-28,C004742,NM,RW-9901,mtb,L,base,1,2299,false,
WEB-108573,2026-06-28,C007891,MA,RW-9901,mtb,L,base,1,2299,false,
WEB-108584,2026-06-28,C007900,CO,RW-9901,mtb,L,base,1,2299,false,
WEB-108595,2026-06-28,C007911,AZ,RW-6416,mtb,L,carbon,1,4899,false,
WEB-108596,2026-06-28,C007912,MN,RW-6416,mtb,L,carbon,1,4899,false,
WEB-108599,2026-06-28,C007915,VT,RW-6416,mtb,L,carbon,1,4899,false,
WEB-108600,2026-06-28,C007916,MA,RW-6416,mtb,L,carbon,1,4899,false,
WEB-108610,2026-06-28,C007925,MI,RW-6416,mtb,L,carbon,1,4899,false,
WEB-108631,2026-06-29,C007946,UT,RW-3980,road,S,carbon,1,3999,false,
WEB-108637,2026-06-29,C007952,CA,RW-3980,road,S,carbon,1,3999,false,
WEB-108639,2026-06-29,C002756,ID,RW-3980,road,S,carbon,1,3999,false,
WEB-108641,2026-06-29,C007954,ID,RW-9835,road,M,base,1,1899,true,2026-07-07
WEB-108642,2026-06-29,C007955,CO,RW-9835,road,M,base,1,1899,true,2026-07-03
WEB-108646,2026-06-29,C007958,GA,RW-9835,road,M,base,1,1899,true,2026-07-09
WEB-108647,2026-06-29,C007959,FL,RW-9835,road,M,base,1,1899,true,2026-07-03
WEB-108651,2026-06-29,C007963,NC,RW-9835,road,M,base,1,1899,true,2026-07-01
WEB-108652,2026-06-29,C007964,NY,RW-9835,road,M,base,1,1899,true,2026-07-05
WEB-108656,2026-06-29,C007968,NM,RW-9835,road,M,base,1,1899,true,2026-07-07
WEB-108657,2026-06-29,C007969,ID,RW-9835,road,M,base,1,1899,true,2026-07-07
WEB-108661,2026-06-29,C007973,NM,RW-9835,road,M,base,1,1899,true,2026-07-07
WEB-108664,2026-06-29,C007976,CO,RW-9835,road,M,base,1,1899,true,2026-07-05
WEB-108671,2026-06-29,C004240,WA,RW-9835,road,M,base,1,1899,true,2026-07-06
WEB-108672,2026-06-29,C007983,MI,RW-9835,road,M,base,1,1899,true,2026-07-05
WEB-108676,2026-06-29,C007987,FL,RW-2984,road,M,carbon,1,3999,true,2026-07-03
WEB-108679,2026-06-29,C007989,MI,RW-2984,road,M,carbon,1,3999,true,2026-07-02
WEB-108681,2026-06-29,C007990,TX,RW-2984,road,M,carbon,1,3999,true,2026-07-04
WEB-108705,2026-06-29,C008010,MA,RW-7298,road,L,base,1,1899,true,2026-07-05
WEB-108719,2026-06-29,C008022,IL,RW-7298,road,L,base,1,1899,true,2026-07-06
WEB-108721,2026-06-29,C008024,TX,RW-1378,road,L,carbon,1,3999,true,2026-07-03
WEB-108739,2026-06-29,C008041,PA,RW-1378,road,L,carbon,1,3999,true,2026-07-03
WEB-108745,2026-06-29,C008047,PA,RW-1378,road,L,carbon,1,3999,true,2026-07-01
WEB-108754,2026-06-29,C008056,GA,RW-9304,mtb,S,carbon,1,4899,false,
WEB-108761,2026-06-29,C008063,ID,RW-9304,mtb,S,carbon,1,4899,false,
WEB-108764,2026-06-29,C008066,WA,RW-9304,mtb,S,carbon,1,4899,false,
WEB-108773,2026-06-29,C008075,MA,RW-9304,mtb,S,carbon,1,4899,false,
WEB-108776,2026-06-29,C008078,ID,RW-9324,mtb,M,base,1,2299,true,2026-07-01
WEB-108778,2026-06-29,C008080,OR,RW-9324,mtb,M,base,1,2299,true,2026-07-03
WEB-108785,2026-06-29,C008087,MI,RW-9324,mtb,M,base,1,2299,true,2026-07-06
WEB-108789,2026-06-29,C008091,MT,RW-9324,mtb,M,base,1,2299,true,2026-07-09
WEB-108798,2026-06-29,C008100,CA,RW-9324,mtb,M,base,1,2299,true,2026-07-01
WEB-108813,2026-06-29,C008113,MN,RW-4418,mtb,M,carbon,1,4899,false,
WEB-108820,2026-06-29,C008119,MA,RW-4418,mtb,M,carbon,1,4899,false,
WEB-108828,2026-06-29,C000438,PA,RW-9901,mtb,L,base,1,2299,false,
WEB-108829,2026-06-29,C008126,OR,RW-9901,mtb,L,base,1,2299,false,
WEB-108830,2026-06-29,C008127,WA,RW-9901,mtb,L,base,1,2299,false,
WEB-108833,2026-06-29,C008130,ID,RW-9901,mtb,L,base,1,2299,false,
WEB-108845,2026-06-29,C008141,MI,RW-6416,mtb,L,carbon,1,4899,false,
WEB-108855,2026-06-29,C008151,GA,RW-6416,mtb,L,carbon,1,4899,false,
WEB-108634,2026-06-30,C007949,IL,RW-3980,road,S,carbon,1,3999,false,
WEB-108640,2026-06-30,C007953,GA,RW-3980,road,S,carbon,1,3999,false,
WEB-108649,2026-06-30,C007961,NC,RW-9835,road,M,base,1,1899,true,2026-07-06
WEB-108653,2026-06-30,C007965,NC,RW-9835,road,M,base,1,1899,true,2026-07-10
WEB-108660,2026-06-30,C007972,VT,RW-9835,road,M,base,1,1899,true,2026-07-02
WEB-108665,2026-06-30,C007977,CA,RW-9835,road,M,base,1,1899,true,2026-07-02
WEB-108673,2026-06-30,C007984,WA,RW-9835,road,M,base,1,1899,true,2026-07-02
WEB-108675,2026-06-30,C007986,NM,RW-2984,road,M,carbon,1,3999,true,2026-07-02
WEB-108690,2026-06-30,C007998,CA,RW-2984,road,M,carbon,1,3999,true,2026-07-05
WEB-108691,2026-06-30,C007999,AZ,RW-2984,road,M,carbon,1,3999,true,2026-07-04
WEB-108702,2026-06-30,C007747,VT,RW-2984,road,M,carbon,1,3999,true,2026-07-02
WEB-108708,2026-06-30,C008012,MT,RW-7298,road,L,base,1,1899,true,2026-07-04
WEB-108712,2026-06-30,C008016,MI,RW-7298,road,L,base,1,1899,true,2026-07-08
WEB-108715,2026-06-30,C008019,ID,RW-7298,road,L,base,1,1899,true,2026-07-02
WEB-108720,2026-06-30,C008023,ID,RW-1378,road,L,carbon,1,3999,true,2026-07-05
WEB-108725,2026-06-30,C008028,MI,RW-1378,road,L,carbon,1,3999,true,2026-07-05
WEB-108727,2026-06-30,C001926,TX,RW-1378,road,L,carbon,1,3999,true,2026-07-10
WEB-108731,2026-06-30,C008033,ID,RW-1378,road,L,carbon,1,3999,true,2026-07-03
WEB-108733,2026-06-30,C008035,CO,RW-1378,road,L,carbon,1,3999,true,2026-07-06
WEB-108749,2026-06-30,C008051,NY,RW-9304,mtb,S,carbon,1,4899,false,
WEB-108755,2026-06-30,C008057,VT,RW-9304,mtb,S,carbon,1,4899,false,
WEB-108762,2026-06-30,C008064,NC,RW-9304,mtb,S,carbon,1,4899,false,
WEB-108766,2026-06-30,C008068,OR,RW-9304,mtb,S,carbon,1,4899,false,
WEB-108767,2026-06-30,C008069,TX,RW-9304,mtb,S,carbon,1,4899,false,
WEB-108774,2026-06-30,C008076,MA,RW-9304,mtb,S,carbon,1,4899,false,
WEB-108780,2026-06-30,C008082,MI,RW-9324,mtb,M,base,1,2299,true,2026-07-08
WEB-108781,2026-06-30,C008083,MT,RW-9324,mtb,M,base,1,2299,true,2026-07-08
WEB-108782,2026-06-30,C008084,IL,RW-9324,mtb,M,base,1,2299,true,2026-07-09
WEB-108784,2026-06-30,C008086,ID,RW-9324,mtb,M,base,1,2299,true,2026-07-08
WEB-108786,2026-06-30,C008088,OR,RW-9324,mtb,M,base,1,2299,true,2026-07-06
WEB-108795,2026-06-30,C008097,NC,RW-9324,mtb,M,base,1,2299,true,2026-07-04
WEB-108799,2026-06-30,C008101,OR,RW-9324,mtb,M,base,1,2299,true,2026-07-07
WEB-108802,2026-06-30,C008103,MT,RW-4418,mtb,M,carbon,1,4899,false,
WEB-108804,2026-06-30,C002457,MT,RW-4418,mtb,M,carbon,1,4899,false,
WEB-108810,2026-06-30,C008110,IL,RW-4418,mtb,M,carbon,1,4899,false,
WEB-108817,2026-06-30,C005195,OR,RW-4418,mtb,M,carbon,1,4899,false,
WEB-108839,2026-06-30,C008136,NM,RW-9901,mtb,L,base,1,2299,false,
WEB-108840,2026-06-30,C008137,MI,RW-9901,mtb,L,base,1,2299,false,
WEB-108852,2026-06-30,C008148,WA,RW-6416,mtb,L,carbon,1,4899,false,
WEB-108853,2026-06-30,C008149,OR,RW-6416,mtb,L,carbon,1,4899,false,
WEB-108625,2026-07-01,C007940,AZ,RW-3980,road,S,carbon,1,3999,false,
WEB-108632,2026-07-01,C007947,MI,RW-3980,road,S,carbon,1,3999,false,
WEB-108644,2026-07-01,C007957,UT,RW-9835,road,M,base,1,1899,true,2026-07-05
WEB-108663,2026-07-01,C007975,CO,RW-9835,road,M,base,1,1899,true,2026-07-05
WEB-108688,2026-07-01,C007996,CA,RW-2984,road,M,carbon,1,3999,true,2026-07-04
WEB-108698,2026-07-01,C003860,AZ,RW-2984,road,M,carbon,1,3999,true,2026-07-09
WEB-108699,2026-07-01,C008005,MN,RW-2984,road,M,carbon,1,3999,true,2026-07-08
WEB-108706,2026-07-01,C005617,AZ,RW-7298,road,L,base,1,1899,true,2026-07-05
WEB-108709,2026-07-01,C008013,VT,RW-7298,road,L,base,1,1899,true,2026-07-11
WEB-108710,2026-07-01,C008014,NM,RW-7298,road,L,base,1,1899,true,2026-07-10
WEB-108722,2026-07-01,C008025,FL,RW-1378,road,L,carbon,1,3999,true,2026-07-11
WEB-108723,2026-07-01,C008026,MA,RW-1378,road,L,carbon,1,3999,true,2026-07-08
WEB-108752,2026-07-01,C008054,ID,RW-9304,mtb,S,carbon,1,4899,false,
WEB-108757,2026-07-01,C008059,AZ,RW-9304,mtb,S,carbon,1,4899,false,
WEB-108769,2026-07-01,C008071,TX,RW-9304,mtb,S,carbon,1,4899,false,
WEB-108775,2026-07-01,C008077,ID,RW-9324,mtb,M,base,1,2299,true,2026-07-08
WEB-108793,2026-07-01,C008095,VT,RW-9324,mtb,M,base,1,2299,true,2026-07-05
WEB-108803,2026-07-01,C008104,ID,RW-4418,mtb,M,carbon,1,4899,false,
WEB-108809,2026-07-01,C008109,GA,RW-4418,mtb,M,carbon,1,4899,false,
WEB-108832,2026-07-01,C008129,IL,RW-9901,mtb,L,base,1,2299,false,
WEB-108834,2026-07-01,C008131,MT,RW-9901,mtb,L,base,1,2299,false,
WEB-108846,2026-07-01,C008142,TX,RW-6416,mtb,L,carbon,1,4899,false,
WEB-108856,2026-07-01,C008152,TX,RW-6416,mtb,L,carbon,1,4899,false,
WEB-108859,2026-07-01,C008155,AZ,RW-6416,mtb,L,carbon,1,4899,false,
WEB-108621,2026-07-02,C007936,IL,RW-3980,road,S,carbon,1,3999,false,
WEB-108623,2026-07-02,C007938,IL,RW-3980,road,S,carbon,1,3999,false,
WEB-108628,2026-07-02,C007943,VT,RW-3980,road,S,carbon,1,3999,false,
WEB-108630,2026-07-02,C007945,MT,RW-3980,road,S,carbon,1,3999,false,
WEB-108638,2026-07-02,C006398,CA,RW-3980,road,S,carbon,1,3999,false,
WEB-108643,2026-07-02,C007956,OR,RW-9835,road,M,base,1,1899,true,2026-07-11
WEB-108645,2026-07-02,C004775,VT,RW-9835,road,M,base,1,1899,true,2026-07-09
WEB-108648,2026-07-02,C007960,TX,RW-9835,road,M,base,1,1899,true,2026-07-09
WEB-108654,2026-07-02,C007966,CA,RW-9835,road,M,base,1,1899,true,2026-07-09
WEB-108666,2026-07-02,C007978,IL,RW-9835,road,M,base,1,1899,true,2026-07-04
WEB-108674,2026-07-02,C007985,GA,RW-2984,road,M,carbon,1,3999,true,2026-07-09
WEB-108677,2026-07-02,C000464,WA,RW-2984,road,M,carbon,1,3999,true,2026-07-06
WEB-108682,2026-07-02,C007991,FL,RW-2984,road,M,carbon,1,3999,true,2026-07-11
WEB-108694,2026-07-02,C008001,MN,RW-2984,road,M,carbon,1,3999,true,2026-07-12
WEB-108713,2026-07-02,C008017,GA,RW-7298,road,L,base,1,1899,true,2026-07-05
WEB-108714,2026-07-02,C008018,MT,RW-7298,road,L,base,1,1899,true,2026-07-05
WEB-108718,2026-07-02,C000736,IL,RW-7298,road,L,base,1,1899,true,2026-07-06
WEB-108741,2026-07-02,C008043,GA,RW-1378,road,L,carbon,1,3999,true,2026-07-08
WEB-108742,2026-07-02,C008044,MA,RW-1378,road,L,carbon,1,3999,true,2026-07-07
WEB-108746,2026-07-02,C008048,PA,RW-9304,mtb,S,carbon,1,4899,false,
WEB-108747,2026-07-02,C008049,FL,RW-9304,mtb,S,carbon,1,4899,false,
WEB-108751,2026-07-02,C008053,FL,RW-9304,mtb,S,carbon,1,4899,false,
WEB-108772,2026-07-02,C008074,CA,RW-9304,mtb,S,carbon,1,4899,false,
WEB-108783,2026-07-02,C008085,NY,RW-9324,mtb,M,base,1,2299,true,2026-07-06
WEB-108791,2026-07-02,C008093,CO,RW-9324,mtb,M,base,1,2299,true,2026-07-12
WEB-108805,2026-07-02,C008105,CO,RW-4418,mtb,M,carbon,1,4899,false,
WEB-108808,2026-07-02,C008108,PA,RW-4418,mtb,M,carbon,1,4899,false,
WEB-108811,2026-07-02,C008111,NY,RW-4418,mtb,M,carbon,1,4899,false,
WEB-108815,2026-07-02,C008115,NC,RW-4418,mtb,M,carbon,1,4899,false,
WEB-108816,2026-07-02,C008116,GA,RW-4418,mtb,M,carbon,1,4899,false,
WEB-108827,2026-07-02,C008125,FL,RW-9901,mtb,L,base,1,2299,false,
WEB-108837,2026-07-02,C008134,FL,RW-9901,mtb,L,base,1,2299,false,
WEB-108838,2026-07-02,C008135,TX,RW-9901,mtb,L,base,1,2299,false,
WEB-108849,2026-07-02,C008145,TX,RW-6416,mtb,L,carbon,1,4899,false,
WEB-108857,2026-07-02,C008153,TX,RW-6416,mtb,L,carbon,1,4899,false,
WEB-108858,2026-07-02,C008154,MA,RW-6416,mtb,L,carbon,1,4899,false,
WEB-108627,2026-07-03,C007942,WA,RW-3980,road,S,carbon,1,3999,false,
WEB-108629,2026-07-03,C007944,MI,RW-3980,road,S,carbon,1,3999,false,
WEB-108633,2026-07-03,C007948,MT,RW-3980,road,S,carbon,1,3999,false,
WEB-108635,2026-07-03,C007950,WA,RW-3980,road,S,carbon,1,3999,false,
WEB-108636,2026-07-03,C007951,NM,RW-3980,road,S,carbon,1,3999,false,
WEB-108650,2026-07-03,C007962,CA,RW-9835,road,M,base,1,1899,true,2026-07-06
